loan_id,payment_amount,payment_date,missed
11045,2724,2005-09-01,1
11045,2187,2005-09-22,0
11045,2742,2005-10-06,0
10424,136,2009-10-07,1
10424,146,2009-10-31,1
10424,179,2009-12-17,1
10424,160,2009-12-27,1
10424,117,2010-01-09,0
10424,108,2010-02-20,0
10424,116,2010-03-18,1
10424,106,2010-04-29,0
10157,1698,2010-10-15,1
10157,2004,2010-11-07,1
10157,1893,2010-12-16,1
10157,1226,2011-02-03,1
10157,2008,2011-02-20,1
10157,1803,2011-03-31,1
10157,1409,2011-05-07,0
10157,1722,2011-06-03,0
10157,1706,2011-06-28,0
10742,618,2005-03-09,1
10742,746,2005-03-20,1
10742,634,2005-04-17,0
10742,437,2005-06-04,1
10742,461,2005-06-23,0
10742,719,2005-07-10,0
10742,799,2005-08-10,1
11338,1434,2007-08-07,1
11338,2167,2007-09-08,1
11338,1740,2007-10-06,0
11338,2059,2007-11-22,1
11338,2220,2007-12-21,1
11338,2033,2008-01-25,1
11338,1687,2008-02-04,1
11338,1803,2008-03-08,0
11617,972,2011-06-22,1
11617,1438,2011-08-01,0
11617,1706,2011-08-13,0
11617,1580,2011-08-24,0
11617,1178,2011-09-28,0
11617,1616,2011-10-13,1
10362,783,2005-10-04,1
10362,469,2005-10-29,0
10362,452,2005-12-03,0
10362,649,2005-12-22,0
10362,492,2006-02-05,1
10362,554,2006-03-16,1
10362,638,2006-04-22,0
10362,777,2006-05-03,0
10362,670,2006-06-17,0
10988,977,2011-04-20,1
10988,1023,2011-05-16,1
10988,1164,2011-06-17,0
10988,1017,2011-08-04,0
10988,1294,2011-09-15,1
10988,1258,2011-10-03,1
10988,812,2011-10-31,1
10988,1000,2011-11-10,0
11246,867,2010-02-22,0
11246,1109,2010-03-22,0
11246,1259,2010-05-03,0
11246,781,2010-06-16,1
11246,681,2010-07-08,1
11246,900,2010-08-21,0
11246,992,2010-09-09,0
11246,877,2010-10-26,1
10700,913,2004-05-10,0
10700,1037,2004-06-20,0
10700,1445,2004-07-11,1
10700,1588,2004-07-26,1
10700,1425,2004-09-01,0
10355,587,2013-11-10,1
10355,913,2013-12-23,0
10355,649,2014-01-27,0
10355,1067,2014-03-05,0
10355,666,2014-04-15,1
10355,816,2014-05-19,0
10355,871,2014-07-01,0
10355,803,2014-08-13,0
10355,645,2014-09-23,1
10277,2659,2011-03-14,0
10277,1569,2011-03-31,1
10277,1519,2011-05-03,0
10277,1617,2011-05-30,0
10277,2313,2011-07-12,0
10277,2449,2011-08-11,1
10277,1934,2011-09-27,0
10277,2488,2011-10-22,0
10177,1015,2002-01-06,0
10177,1672,2002-02-11,1
10177,1415,2002-03-21,1
10177,1075,2002-04-23,1
10177,1112,2002-05-25,1
11173,313,2008-11-17,1
11173,269,2008-12-29,0
11173,286,2009-01-29,1
11173,332,2009-03-06,0
11173,399,2009-03-25,0
10694,1814,2006-12-11,0
10694,1233,2006-12-29,0
10694,1246,2007-02-15,0
10694,1784,2007-03-30,1
10694,1590,2007-04-13,0
10694,1601,2007-05-11,0
10694,964,2007-05-24,0
10694,1696,2007-06-03,0
11363,998,2002-06-17,0
11363,869,2002-07-19,1
11363,651,2002-09-03,0
11363,875,2002-10-21,0
11363,671,2002-12-05,0
11363,582,2003-01-06,0
11363,536,2003-02-03,1
10289,966,2013-12-12,0
10289,871,2013-12-26,1
10289,1182,2014-02-08,0
10289,887,2014-02-26,1
10289,922,2014-03-19,0
10289,1011,2014-04-16,0
10475,1309,2005-10-07,0
10475,1297,2005-11-16,1
10475,1344,2005-12-19,1
10475,1224,2006-01-19,1
10475,1162,2006-02-12,1
11826,1036,2013-08-30,1
11826,1300,2013-09-21,1
11826,767,2013-10-16,0
11826,1290,2013-12-01,1
11826,768,2013-12-15,1
11826,845,2014-01-14,0
11826,1219,2014-02-23,1
11826,1068,2014-03-16,0
10732,536,2003-04-24,0
10732,652,2003-05-24,0
10732,975,2003-06-21,1
10732,503,2003-07-17,1
10732,981,2003-07-28,0
10732,756,2003-08-23,1
10732,702,2003-10-01,0
10732,834,2003-10-24,0
10798,236,2009-05-25,1
10798,239,2009-07-13,1
10798,225,2009-08-12,1
10798,137,2009-08-25,0
10798,219,2009-09-22,0
10429,1986,2003-06-01,0
10429,2390,2003-07-08,0
10429,2074,2003-07-18,0
10429,1380,2003-09-05,0
10429,2096,2003-10-09,0
10429,1882,2003-11-15,1
10724,468,2006-11-03,0
10724,619,2006-12-04,1
10724,452,2006-12-26,0
10724,458,2007-01-11,1
10724,638,2007-02-12,1
10721,1453,2010-08-28,0
10721,2197,2010-10-16,1
10721,1270,2010-10-26,0
10721,2177,2010-11-23,0
10721,1263,2010-12-08,0
10721,1425,2011-01-09,1
11623,596,2008-09-13,1
11623,469,2008-10-10,0
11623,758,2008-11-11,1
11623,604,2008-11-28,0
11623,515,2009-01-07,0
11623,543,2009-02-07,1
11623,799,2009-03-08,1
11183,1153,2003-12-04,1
11183,1047,2004-01-01,1
11183,876,2004-02-10,1
11183,1158,2004-03-12,0
11183,648,2004-04-13,1
10163,578,2013-11-19,1
10163,750,2014-01-06,1
10163,772,2014-01-18,0
10163,606,2014-03-03,0
10163,859,2014-03-14,0
10163,764,2014-03-28,1
10163,834,2014-05-01,1
10116,640,2001-06-03,1
10116,1082,2001-06-24,0
10116,1113,2001-08-04,0
10116,622,2001-08-18,1
10116,762,2001-09-14,0
10116,937,2001-10-06,1
10116,875,2001-10-20,0
10919,1574,2010-01-31,0
10919,1196,2010-03-19,0
10919,1619,2010-05-04,1
10919,1667,2010-05-17,1
10919,1617,2010-06-28,1
10919,1171,2010-08-16,1
10919,1179,2010-09-27,1
11988,2053,2000-03-05,0
11988,2627,2000-03-30,0
11988,1911,2000-04-11,1
11988,2401,2000-05-18,1
11988,2440,2000-07-05,0
10198,1889,2012-05-27,1
10198,1713,2012-06-20,0
10198,1382,2012-07-21,0
10198,1386,2012-09-05,1
10198,1347,2012-10-08,0
10198,1709,2012-11-07,0
10300,1335,2008-02-26,1
10300,1392,2008-03-18,0
10300,1109,2008-04-30,0
10300,1135,2008-05-18,1
10300,1466,2008-05-29,1
11610,1712,2010-10-31,1
11610,1301,2010-11-27,1
11610,1217,2010-12-21,1
11610,1797,2011-01-20,0
11610,1565,2011-02-16,1
11610,2244,2011-03-15,1
10891,635,2010-09-05,0
10891,624,2010-10-10,1
10891,718,2010-11-18,0
10891,544,2010-11-30,0
10891,680,2010-12-16,1
10891,676,2011-01-10,0
10891,856,2011-02-21,1
10891,769,2011-03-25,0
11593,2724,2014-04-04,1
11593,2485,2014-05-10,0
11593,2643,2014-05-22,1
11593,2499,2014-06-24,0
11593,1997,2014-07-12,0
11593,1623,2014-08-06,0
11320,1141,2009-08-13,1
11320,1217,2009-08-24,0
11320,1360,2009-09-28,0
11320,2092,2009-10-22,0
11320,1721,2009-11-27,0
11320,1182,2010-01-11,1
11320,1260,2010-02-07,1
11320,1559,2010-03-28,0
11320,1863,2010-05-01,1
10240,1939,2007-08-10,1
10240,1833,2007-08-27,0
10240,1597,2007-10-08,0
10240,1320,2007-10-22,0
10240,1911,2007-11-15,1
10240,1083,2007-11-27,0
10240,2022,2007-12-07,1
11652,1461,2014-07-09,1
11652,1896,2014-08-17,0
11652,2025,2014-10-05,0
11652,1433,2014-11-02,1
11652,1650,2014-11-25,1
11652,1909,2014-12-07,0
11790,641,2002-03-14,1
11790,856,2002-03-28,0
11790,842,2002-04-08,0
11790,745,2002-05-25,0
11790,875,2002-06-18,1
10681,2229,2008-10-02,0
10681,2409,2008-10-23,0
10681,2176,2008-11-09,0
10681,1796,2008-12-15,1
10681,1788,2009-01-29,1
10681,2367,2009-02-21,0
11602,1611,2007-05-25,1
11602,1668,2007-06-23,1
11602,1361,2007-08-05,1
11602,2211,2007-09-07,1
11602,1177,2007-10-01,1
11602,1430,2007-11-13,0
11602,1172,2007-11-26,1
11602,2221,2007-12-26,0
10277,1455,2006-08-22,1
10277,991,2006-09-11,1
10277,1076,2006-09-26,0
10277,1675,2006-10-20,0
10277,1364,2006-11-10,1
10277,1911,2006-12-22,1
10277,1729,2007-01-31,0
11128,733,2007-11-04,0
11128,645,2007-12-18,0
11128,541,2008-02-04,0
11128,609,2008-03-08,1
11128,712,2008-03-19,1
11128,600,2008-04-28,1
11128,663,2008-06-06,1
11128,735,2008-07-13,0
11333,1480,2000-09-15,1
11333,1812,2000-10-11,0
11333,2103,2000-11-02,0
11333,2284,2000-12-05,0
11333,1706,2001-01-11,1
11333,1446,2001-01-21,1
10301,1539,2000-10-12,1
10301,1789,2000-11-07,0
10301,2118,2000-11-17,1
10301,2057,2000-12-29,1
10301,1792,2001-01-12,0
10301,1445,2001-02-14,0
10301,1356,2001-03-09,0
10301,2086,2001-03-27,1
11006,874,2009-02-16,1
11006,1116,2009-04-06,0
11006,1550,2009-04-28,0
11006,1440,2009-06-10,1
11006,1332,2009-06-26,0
10024,647,2005-06-15,1
10024,867,2005-07-08,1
10024,518,2005-08-14,0
10024,587,2005-09-02,0
10024,586,2005-09-17,0
10024,895,2005-10-23,0
10024,697,2005-11-04,1
10024,670,2005-12-21,1
10024,878,2006-01-11,1
10075,358,2001-05-22,0
10075,278,2001-07-08,0
10075,363,2001-08-03,1
10075,383,2001-08-16,1
10075,243,2001-09-05,1
10075,368,2001-10-10,0
10075,350,2001-10-24,1
10131,1924,2014-12-01,1
10131,1903,2015-01-04,0
10131,1047,2015-01-27,1
10131,1905,2015-02-27,1
10131,1266,2015-04-09,0
10131,1069,2015-04-30,0
10131,1792,2015-05-11,1
10131,1431,2015-06-22,0
11174,2090,2012-05-15,0
11174,1626,2012-06-03,0
11174,1641,2012-07-12,1
11174,1397,2012-07-25,0
11174,1625,2012-08-23,1
11174,1323,2012-09-27,1
11174,2405,2012-10-07,1
11174,2295,2012-11-09,1
11174,1983,2012-12-28,1
11249,832,2008-02-11,1
11249,436,2008-03-18,0
11249,613,2008-03-29,1
11249,488,2008-04-20,1
11249,701,2008-05-31,1
11249,481,2008-06-15,0
11249,605,2008-07-04,1
11249,699,2008-08-12,0
11249,795,2008-08-27,0
11668,808,2007-03-05,0
11668,1151,2007-03-18,0
11668,1044,2007-04-04,1
11668,761,2007-05-03,1
11668,1239,2007-06-01,0
11668,836,2007-06-25,0
11234,1414,2003-08-25,1
11234,2103,2003-09-08,0
11234,1362,2003-10-18,1
11234,1595,2003-11-26,0
11234,1476,2003-12-27,1
11546,1123,2002-11-04,1
11546,1093,2002-11-21,1
11546,1178,2002-12-19,0
11546,1149,2003-02-03,0
11546,1196,2003-03-02,1
11879,730,2001-08-09,1
11879,830,2001-09-06,1
11879,664,2001-09-22,0
11879,595,2001-10-13,0
11879,531,2001-11-19,0
10502,1663,2003-07-21,1
10502,1300,2003-09-01,1
10502,1448,2003-09-19,1
10502,1636,2003-10-22,0
10502,1670,2003-11-04,0
11953,1309,2012-04-17,1
11953,1310,2012-04-30,0
11953,1229,2012-06-11,1
11953,822,2012-07-10,0
11953,761,2012-08-19,1
11713,293,2007-05-02,0
11713,312,2007-06-13,1
11713,252,2007-07-01,0
11713,271,2007-07-13,1
11713,264,2007-08-30,1
11713,359,2007-09-26,0
11713,210,2007-11-04,0
10386,197,2010-09-22,1
10386,165,2010-11-10,0
10386,216,2010-12-15,1
10386,201,2011-01-06,0
10386,164,2011-02-19,1
10386,184,2011-04-08,1
10386,252,2011-04-30,0
10386,239,2011-06-11,0
10386,202,2011-06-23,0
10532,1823,2006-09-07,1
10532,1444,2006-10-20,0
10532,2086,2006-11-15,0
10532,2494,2006-12-27,0
10532,2365,2007-01-17,1
10532,2573,2007-03-06,1
10532,2570,2007-04-09,1
10532,1420,2007-05-23,0
10532,1788,2007-06-30,0
11975,674,2002-11-08,0
11975,661,2002-11-20,1
11975,408,2002-12-19,0
11975,510,2003-01-17,0
11975,580,2003-02-02,0
11975,445,2003-03-03,0
11975,663,2003-03-20,1
11975,422,2003-05-08,1
11975,494,2003-06-19,1
10470,2641,2011-08-06,0
10470,1411,2011-08-29,1
10470,2698,2011-09-22,1
10470,2674,2011-10-25,0
10470,2738,2011-12-04,1
10470,1416,2011-12-23,1
10282,896,2005-07-23,0
10282,653,2005-09-02,1
10282,1113,2005-10-09,0
10282,758,2005-11-05,1
10282,1059,2005-11-30,0
10282,940,2005-12-14,0
10282,889,2006-01-31,0
10282,941,2006-02-17,0
10706,1039,2012-11-13,1
10706,1068,2012-12-26,0
10706,835,2013-01-17,0
10706,784,2013-02-14,0
10706,949,2013-03-29,0
10706,1035,2013-04-16,0
10706,1294,2013-05-28,0
10706,1060,2013-07-09,1
10706,955,2013-08-05,1
10060,2026,2012-09-03,1
10060,1397,2012-09-22,1
10060,2630,2012-11-05,0
10060,2242,2012-12-02,0
10060,2138,2013-01-12,1
10060,2103,2013-01-22,0
10060,2525,2013-02-10,0
11154,1505,2011-12-02,0
11154,1374,2011-12-17,1
11154,1274,2012-01-29,1
11154,1369,2012-03-15,1
11154,2047,2012-04-29,0
11614,2769,2011-03-15,1
11614,2439,2011-04-02,1
11614,1770,2011-04-17,0
11614,1878,2011-05-24,0
11614,2915,2011-06-16,1
11614,1782,2011-07-19,0
11614,2359,2011-08-06,1
11614,1695,2011-09-11,0
11367,845,2011-03-21,0
11367,700,2011-04-19,0
11367,874,2011-05-05,1
11367,887,2011-05-25,0
11367,919,2011-07-12,1
11367,593,2011-08-05,1
11876,395,2003-08-16,0
11876,353,2003-08-30,0
11876,452,2003-09-25,1
11876,481,2003-11-09,1
11876,392,2003-12-22,1
11876,487,2004-01-23,0
11183,648,2013-04-02,1
11183,521,2013-04-30,0
11183,632,2013-05-25,0
11183,525,2013-06-17,0
11183,554,2013-07-07,1
11183,795,2013-07-18,1
11183,854,2013-08-10,1
10682,2276,2005-04-26,0
10682,1593,2005-06-13,0
10682,2233,2005-08-01,1
10682,2405,2005-08-16,0
10682,1586,2005-09-14,1
10682,1918,2005-10-28,0
10682,2043,2005-12-06,0
10682,2445,2005-12-26,0
11588,1146,2005-08-08,1
11588,1415,2005-08-21,0
11588,1507,2005-08-31,0
11588,1363,2005-10-08,0
11588,1017,2005-10-25,0
11681,1640,2014-05-14,1
11681,1687,2014-05-24,0
11681,1427,2014-06-10,1
11681,1541,2014-07-15,1
11681,1902,2014-08-17,1
11681,2075,2014-09-08,1
11681,1566,2014-10-17,0
10690,269,2014-05-14,0
10690,338,2014-06-30,1
10690,423,2014-07-12,0
10690,355,2014-08-07,1
10690,294,2014-09-07,1
10690,490,2014-10-25,1
10690,305,2014-11-27,1
10327,1680,2007-04-08,1
10327,1092,2007-05-02,0
10327,1760,2007-05-15,1
10327,1032,2007-06-01,0
10327,1120,2007-06-19,1
10222,343,2005-09-07,0
10222,492,2005-10-17,1
10222,341,2005-11-30,0
10222,421,2005-12-13,0
10222,517,2006-01-14,0
10552,2138,2013-12-28,0
10552,1689,2014-01-11,1
10552,1921,2014-02-26,0
10552,1582,2014-03-24,0
10552,2596,2014-04-07,0
11674,2469,2001-12-04,0
11674,1326,2002-01-13,0
11674,1960,2002-01-26,0
11674,2458,2002-03-16,0
11674,2107,2002-04-12,1
11674,1403,2002-05-21,1
11674,1894,2002-06-02,0
11674,1391,2002-06-24,0
10109,1238,2014-05-23,0
10109,1160,2014-06-18,0
10109,806,2014-07-23,0
10109,1243,2014-08-18,1
10109,1117,2014-09-26,1
10109,736,2014-10-06,1
11060,1720,2003-10-17,0
11060,2009,2003-11-26,0
11060,1710,2003-12-27,1
11060,1665,2004-02-03,1
11060,1495,2004-02-23,1
10660,1863,2003-11-03,1
10660,1716,2003-12-11,1
10660,1788,2004-01-27,0
10660,1588,2004-03-07,0
10660,1487,2004-04-06,0
10660,1594,2004-04-16,0
10660,2345,2004-05-22,0
10660,1895,2004-07-07,0
11475,691,2007-02-08,0
11475,862,2007-03-08,1
11475,1279,2007-04-23,0
11475,929,2007-05-19,0
11475,861,2007-07-05,0
11475,831,2007-08-09,1
11475,1051,2007-08-22,1
10300,270,2010-08-09,0
10300,297,2010-09-13,1
10300,249,2010-11-01,1
10300,332,2010-12-19,1
10300,265,2011-01-18,0
10862,871,2003-03-05,0
10862,1145,2003-03-18,1
10862,1236,2003-04-30,0
10862,789,2003-06-03,1
10862,942,2003-07-20,1
10862,850,2003-08-22,0
11315,553,2002-10-06,1
11315,816,2002-10-20,0
11315,737,2002-12-01,0
11315,883,2002-12-17,0
11315,787,2003-01-17,1
10080,104,2000-08-21,1
10080,146,2000-09-25,0
10080,76,2000-11-04,0
10080,113,2000-12-15,0
10080,126,2001-01-28,1
10080,134,2001-02-14,0
11441,1577,2008-01-08,1
11441,1458,2008-02-08,1
11441,2056,2008-03-04,1
11441,1886,2008-03-31,1
11441,1393,2008-04-18,1
11441,1808,2008-05-02,0
11441,1825,2008-05-26,0
11441,2132,2008-06-26,0
11441,1971,2008-07-20,1
11498,1153,2009-05-05,1
11498,1408,2009-06-14,0
11498,1021,2009-07-28,0
11498,1156,2009-09-03,1
11498,963,2009-10-17,1
11498,903,2009-11-20,0
11498,1037,2009-12-18,1
11498,1170,2010-01-21,0
11498,1066,2010-02-16,0
11273,809,2013-11-01,0
11273,529,2013-12-16,1
11273,959,2014-01-03,1
11273,615,2014-02-19,1
11273,940,2014-03-23,1
11273,544,2014-04-12,1
11273,907,2014-05-14,0
11067,1451,2008-07-25,0
11067,1797,2008-08-14,1
11067,1329,2008-09-22,1
11067,1870,2008-10-26,0
11067,1734,2008-12-12,0
10868,349,2013-10-04,1
10868,304,2013-10-27,0
10868,309,2013-12-09,1
10868,298,2013-12-28,0
10868,325,2014-01-08,1
10210,994,2001-01-21,0
10210,658,2001-02-27,1
10210,662,2001-04-11,0
10210,702,2001-05-08,1
10210,963,2001-05-22,0
10210,720,2001-06-03,0
10210,927,2001-07-14,0
10210,720,2001-08-24,1
10210,873,2001-10-02,1
10274,398,2012-05-05,1
10274,243,2012-06-01,1
10274,314,2012-07-11,1
10274,331,2012-07-26,1
10274,287,2012-08-23,1
10827,511,2006-03-13,1
10827,444,2006-04-20,0
10827,441,2006-06-07,0
10827,367,2006-07-04,0
10827,548,2006-07-16,0
10827,419,2006-08-16,1
10827,325,2006-08-31,1
10827,448,2006-10-17,0
10827,370,2006-11-11,1
11100,597,2014-06-27,0
11100,632,2014-07-13,1
11100,542,2014-08-04,0
11100,550,2014-09-03,0
11100,473,2014-10-07,0
11100,378,2014-11-17,1
11100,390,2014-12-18,0
11735,2454,2014-10-04,0
11735,1536,2014-10-30,0
11735,2822,2014-11-18,1
11735,2789,2014-12-19,0
11735,2308,2015-01-17,1
11735,2225,2015-02-19,0
11735,2045,2015-03-13,1
10538,1076,2014-05-20,0
10538,1118,2014-06-26,0
10538,874,2014-07-29,0
10538,1558,2014-08-17,0
10538,1484,2014-09-18,1
10872,1769,2006-01-31,0
10872,1681,2006-03-20,1
10872,1245,2006-04-19,0
10872,1566,2006-05-26,1
10872,1031,2006-06-11,1
10872,1915,2006-07-19,1
10872,1784,2006-08-01,1
11972,781,2009-05-12,1
11972,821,2009-06-09,1
11972,1419,2009-07-15,0
11972,977,2009-08-23,1
11972,1332,2009-09-15,1
11798,253,2013-10-18,1
11798,219,2013-11-18,0
11798,221,2013-12-06,0
11798,243,2013-12-30,1
11798,195,2014-02-03,1
11798,218,2014-03-10,1
11798,310,2014-03-28,0
11798,307,2014-04-08,0
11798,342,2014-04-25,1
11787,1081,2011-02-19,1
11787,1777,2011-04-02,0
11787,1814,2011-04-26,0
11787,1486,2011-05-31,1
11787,1620,2011-06-27,0
11787,991,2011-07-28,0
11787,1772,2011-08-11,1
10579,2469,2012-09-27,0
10579,2310,2012-10-18,0
10579,2145,2012-11-09,1
10579,2285,2012-11-24,1
10579,1771,2012-12-09,1
10579,2472,2013-01-05,1
11238,1377,2009-12-07,1
11238,1102,2009-12-26,0
11238,1520,2010-01-30,0
11238,1850,2010-03-03,0
11238,1964,2010-03-16,0
11238,1263,2010-04-10,0
11700,1563,2007-06-21,0
11700,1316,2007-07-11,0
11700,1274,2007-08-13,0
11700,1988,2007-08-28,1
11700,1448,2007-10-15,0
11700,2243,2007-10-28,0
11336,1102,2007-07-05,0
11336,918,2007-08-21,1
11336,686,2007-09-23,1
11336,1126,2007-10-31,0
11336,1196,2007-11-30,0
11336,760,2007-12-24,0
11336,1101,2008-01-10,0
11336,1096,2008-02-03,0
11038,1414,2002-08-01,0
11038,1070,2002-08-30,0
11038,1474,2002-09-15,0
11038,1799,2002-10-30,1
11038,2046,2002-11-25,1
11038,1397,2002-12-22,0
11038,1289,2003-01-13,0
11038,1152,2003-02-08,0
10197,470,2010-11-13,1
10197,354,2010-12-23,1
10197,329,2011-01-21,1
10197,434,2011-02-25,0
10197,345,2011-04-04,1
10197,259,2011-04-25,1
10197,351,2011-05-31,1
11276,393,2001-12-05,1
11276,674,2001-12-16,0
11276,470,2001-12-27,0
11276,637,2002-02-02,0
11276,354,2002-03-10,1
11276,495,2002-04-14,0
10806,1608,2000-09-10,0
10806,1127,2000-09-30,0
10806,1412,2000-10-15,1
10806,1784,2000-11-07,0
10806,1690,2000-12-16,1
10806,1401,2001-01-17,1
10806,1860,2001-02-25,0
10806,1452,2001-03-23,0
11853,992,2003-12-16,0
11853,1146,2004-01-28,1
11853,1052,2004-03-02,0
11853,1731,2004-03-18,1
11853,1436,2004-05-03,0
10947,688,2009-01-22,1
10947,743,2009-02-12,0
10947,688,2009-03-04,1
10947,722,2009-03-19,1
10947,603,2009-04-04,1
10947,399,2009-05-02,1
10985,1935,2014-11-18,0
10985,1599,2014-12-19,0
10985,1834,2015-01-09,0
10985,1706,2015-02-03,1
10985,1457,2015-03-13,0
10985,2084,2015-03-27,0
11238,1469,2006-02-03,1
11238,1611,2006-03-23,1
11238,1147,2006-04-18,1
11238,1599,2006-05-10,1
11238,1332,2006-06-07,0
11238,1616,2006-07-12,1
10683,1533,2006-11-22,0
10683,1004,2006-12-24,0
10683,1698,2007-01-24,0
10683,1759,2007-02-20,0
10683,995,2007-03-29,1
10683,1019,2007-05-03,1
10683,1467,2007-05-18,0
10683,1718,2007-05-31,1
10683,1742,2007-06-20,1
10048,1258,2012-09-18,1
10048,2316,2012-10-16,0
10048,1365,2012-11-23,1
10048,1469,2012-12-16,0
10048,1649,2013-01-12,1
10048,1402,2013-02-11,1
10048,2177,2013-03-06,1
11848,1680,2011-01-01,0
11848,1628,2011-02-18,1
11848,1623,2011-03-29,1
11848,1870,2011-05-14,0
11848,1831,2011-06-10,1
11848,1579,2011-07-12,0
11848,1331,2011-08-23,1
11481,2023,2008-11-04,1
11481,2041,2008-12-03,1
11481,1873,2008-12-20,1
11481,1828,2009-01-26,1
11481,1840,2009-02-06,1
11481,1710,2009-03-19,0
11481,1660,2009-04-24,1
11481,2061,2009-05-20,0
11830,2381,2004-07-15,1
11830,2291,2004-08-10,1
11830,2243,2004-09-13,0
11830,2557,2004-10-25,0
11830,1746,2004-11-25,1
11830,2473,2004-12-26,1
11830,2186,2005-01-30,0
10683,1168,2002-05-23,0
10683,1713,2002-06-18,0
10683,1275,2002-07-10,1
10683,907,2002-08-17,1
10683,986,2002-09-23,0
10683,1155,2002-10-12,1
10683,1448,2002-11-11,0
10683,1099,2002-12-14,0
10612,407,2005-01-05,1
10612,491,2005-01-26,1
10612,468,2005-03-01,1
10612,335,2005-03-28,0
10612,514,2005-05-01,0
10341,653,2012-03-02,0
10341,607,2012-04-06,1
10341,458,2012-05-22,0
10341,517,2012-06-23,0
10341,586,2012-07-18,0
10341,537,2012-08-17,1
10341,472,2012-09-29,0
11604,2532,2009-05-25,0
11604,2400,2009-06-27,0
11604,2932,2009-07-18,1
11604,2424,2009-09-03,1
11604,2271,2009-09-17,0
11959,794,2003-05-18,0
11959,706,2003-06-07,1
11959,828,2003-07-21,1
11959,609,2003-08-30,0
11959,894,2003-09-13,0
11959,813,2003-10-15,0
11959,579,2003-11-14,0
11959,667,2003-12-22,1
11959,884,2004-01-17,0
11728,439,2002-04-26,1
11728,628,2002-06-07,0
11728,636,2002-07-20,1
11728,373,2002-08-03,0
11728,444,2002-09-20,1
11728,360,2002-10-10,0
11728,345,2002-11-14,0
10468,1285,2003-01-01,0
10468,1244,2003-01-16,1
10468,1337,2003-01-29,0
10468,1083,2003-02-13,0
10468,1847,2003-03-12,1
10468,940,2003-04-24,1
10305,717,2003-11-11,0
10305,590,2003-11-29,1
10305,937,2003-12-10,1
10305,835,2004-01-05,1
10305,800,2004-02-10,1
10305,740,2004-03-11,0
10177,2161,2001-12-02,1
10177,1412,2001-12-13,1
10177,1915,2002-01-14,0
10177,2291,2002-02-15,1
10177,1915,2002-03-05,0
10177,2112,2002-04-09,1
10177,1474,2002-05-03,0
10177,2079,2002-05-14,1
10177,2279,2002-06-06,1
11991,640,2005-03-30,1
11991,561,2005-05-02,0
11991,535,2005-06-17,1
11991,668,2005-07-20,0
11991,494,2005-08-28,0
11991,345,2005-10-01,0
11991,421,2005-11-14,1
11991,443,2005-11-26,1
10060,1535,2009-10-01,0
10060,1130,2009-10-24,0
10060,1138,2009-11-26,1
10060,1216,2009-12-07,0
10060,1022,2010-01-03,0
10427,1639,2007-09-24,1
10427,1311,2007-10-09,0
10427,995,2007-10-23,0
10427,1483,2007-11-04,1
10427,1311,2007-12-23,1
10427,1579,2008-01-15,0
11871,2010,2012-10-07,0
11871,2766,2012-10-31,0
11871,2625,2012-12-15,1
11871,2163,2013-01-11,1
11871,2099,2013-02-23,1
10953,2740,2005-11-30,0
10953,2805,2006-01-07,0
10953,2778,2006-02-19,0
10953,2304,2006-03-06,1
10953,1656,2006-04-16,0
10953,2675,2006-04-29,0
10953,2837,2006-05-25,1
10508,306,2003-07-30,1
10508,353,2003-09-02,0
10508,455,2003-10-09,0
10508,283,2003-11-03,1
10508,328,2003-12-20,0
10508,280,2004-01-04,1
10508,375,2004-01-23,1
10508,266,2004-02-04,0
10508,374,2004-02-29,1
11287,1952,2005-10-28,0
11287,2069,2005-12-10,0
11287,2242,2006-01-15,1
11287,2368,2006-02-18,1
11287,1716,2006-03-18,1
11287,1361,2006-03-31,1
10308,420,2002-06-02,1
10308,357,2002-06-15,1
10308,300,2002-07-22,0
10308,333,2002-08-13,0
10308,313,2002-09-22,1
10308,440,2002-10-05,0
10308,329,2002-11-11,1
10308,243,2002-12-16,1
10308,356,2003-01-18,1
10507,1635,2011-10-01,1
10507,1958,2011-11-13,1
10507,1532,2011-12-01,0
10507,1870,2011-12-28,0
10507,1903,2012-01-29,0
10507,2289,2012-03-02,1
10507,1912,2012-04-17,1
10507,2345,2012-04-28,0
10507,2062,2012-05-14,0
11654,1297,2014-04-24,1
11654,1004,2014-05-23,0
11654,1634,2014-06-25,0
11654,1634,2014-07-20,0
11654,909,2014-08-13,1
11654,1615,2014-09-17,0
10032,2035,2002-03-14,0
10032,2087,2002-04-04,0
10032,2269,2002-04-18,0
10032,1710,2002-05-12,0
10032,1562,2002-06-27,1
10032,2635,2002-08-04,1
10392,1052,2012-12-12,1
10392,962,2013-01-18,0
10392,1119,2013-02-15,0
10392,953,2013-03-19,1
10392,678,2013-04-05,1
11331,263,2002-02-28,0
11331,289,2002-04-16,1
11331,338,2002-05-15,1
11331,430,2002-06-24,0
11331,347,2002-07-08,0
10115,2802,2011-08-27,1
10115,2889,2011-09-29,1
10115,2149,2011-10-20,1
10115,1976,2011-11-15,1
10115,1645,2011-12-22,1
10115,2464,2012-01-27,1
10115,1872,2012-03-12,0
10115,2416,2012-04-11,0
10408,1429,2004-06-30,1
10408,1347,2004-08-08,0
10408,1025,2004-08-20,1
10408,1315,2004-09-08,0
10408,1076,2004-09-27,0
10408,946,2004-11-03,0
10408,1482,2004-11-25,0
10408,1593,2004-12-30,1
10408,1693,2005-02-13,0
